book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
905,8073,8073,11045,28,689707495,9780689707490.0,"Judi Barrett, Ron Barrett",1978.0,Cloudy with a Chance of Meatballs,Cloudy With a Chance of Meatballs,eng,4.15,104677,105520,1782,1641,4578,19494,30132,49675,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
958,3579,3579,7365,40,553609416,76783609419.0,L.M. Montgomery,1908.0,The Complete Anne of Green Gables Boxed Set,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",,4.42,92142,93067,1438,1395,1991,9286,23394,57001,https://images.gr-assets.com/books/1267721500m/3579.jpg,https://images.gr-assets.com/books/1267721500s/3579.jpg,0
971,766020,766020,56647,75,1558580093,9781558580090.0,"Marcus Pfister, J. Alison James",1995.0,,The Rainbow Fish,en-US,4.15,95421,96218,1764,2029,4860,17546,24018,47765,https://images.gr-assets.com/books/1328755881m/766020.jpg,https://images.gr-assets.com/books/1328755881s/766020.jpg,0
998,44186,44186,640276,23,037582913X,9780375829130.0,"Jon Stone, Michael J. Smollin",1971.0,The Monster at the End of This Book,The Monster at the End of this Book,eng,4.45,102184,104970,2504,1911,2537,10567,21477,68478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
999,37741,37741,879886,66,425193799,9780425193790.0,Judy Blume,1972.0,Tales of a Fourth Grade Nothing,"Tales of a Fourth Grade Nothing (Fudge, #1)",eng,4.09,106435,111139,2081,1954,4102,21881,37208,45994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1020,37190,37190,1508178,91,763625299,9780763625290.0,"Kate DiCamillo, Timothy Basil Ering",2004.0,The Tale of Despereaux,The Tale of Despereaux,en-US,4.0,113066,120423,8372,1930,6437,25821,41605,44630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1032,44652,44652,2129546,51,1590385810,9781590385810.0,Brandon Mull,2006.0,Fablehaven,"Fablehaven (Fablehaven, #1)",eng,4.08,99390,104185,8486,2189,5069,19001,34070,43856,https://images.gr-assets.com/books/1460309528m/44652.jpg,https://images.gr-assets.com/books/1460309528s/44652.jpg,0
1033,438492,438492,1168377,87,64407683,9780064407690.0,"Lemony Snicket, Brett Helquist",2000.0,The Wide Window,"The Wide Window (A Series of Unfortunate Events, #3)",eng,3.91,118624,124211,3625,1276,6205,33273,45136,38321,https://images.gr-assets.com/books/1320705923m/438492.jpg,https://images.gr-assets.com/books/1320705923s/438492.jpg,0
1038,310459,310459,1165554,78,014034893X,9780140348930.0,Mildred D. Taylor,1976.0,"Roll of Thunder, Hear My Cry","Roll of Thunder, Hear My Cry (Logans, #4)",eng,3.79,92980,96821,3811,3319,8006,24135,31712,29649,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1043,1809465,1809465,3025815,96,810994739,9780810994740.0,Jeff Kinney,2008.0,Rodrick Rules,"Rodrick Rules (Diary of a Wimpy Kid, #2)",en-US,4.1,91831,98543,5808,1976,5231,18709,27995,44632,https://images.gr-assets.com/books/1360095964m/1809465.jpg,https://images.gr-assets.com/books/1360095964s/1809465.jpg,0
1047,11594337,11594337,16536239,49,61992259,9780061992250.0,"Katherine Applegate, Patricia Castelao",2012.0,The One and Only Ivan,The One and Only Ivan,eng,4.24,85136,89381,9991,2724,3215,10999,25821,46622,https://images.gr-assets.com/books/1424981397m/11594337.jpg,https://images.gr-assets.com/books/1424981397s/11594337.jpg,0
1059,227651,227651,1210896,29,1416924981,9781416924980.0,Margaret Peterson Haddix,1998.0,Among the Hidden,"Among the Hidden (Shadow Children, #1)",eng,3.97,94478,96951,5148,1658,5363,21990,33488,34452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1061,703292,703292,2904401,60,440995779,9780440995780.0,Elizabeth George Speare,1958.0,The Witch of Blackbird Pond,The Witch of Blackbird Pond,en-US,3.97,105770,112667,4782,2078,5765,25034,40412,39378,https://images.gr-assets.com/books/1345499790m/703292.jpg,https://images.gr-assets.com/books/1345499790s/703292.jpg,0
1108,46306,46306,942531,521,517092913,9780517092910.0,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",1835.0,Eventyr og historier,The Complete Fairy Tales,eng,4.28,90999,94395,544,595,2042,14474,30116,47168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1112,77392,77392,535245,5,553213172,9780553213170.0,L.M. Montgomery,1915.0,Anne of the Island,"Anne of the Island (Anne of Green Gables, #3)",eng,4.21,97049,102242,2357,1120,2561,16940,34814,46807,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1163,65119,65119,1209957,83,439272637,9780439272640.0,"Lemony Snicket, Brett Helquist",2000.0,The Miserable Mill,"The Miserable Mill (A Series of Unfortunate Events, #4)",en-US,3.83,101325,109009,2962,1298,7142,31785,37268,31516,https://images.gr-assets.com/books/1352146209m/65119.jpg,https://images.gr-assets.com/books/1352146209s/65119.jpg,0
1193,439173,439173,1993854,49,689818769,9780689818770.0,"Andrew Clements, Brian Selznick",1996.0,Frindle,Frindle,en-US,3.79,83351,84496,3165,2530,7349,22318,25470,26829,https://images.gr-assets.com/books/1344395824m/439173.jpg,https://images.gr-assets.com/books/1344395824s/439173.jpg,0
1196,18130,18130,1196035,66,,9780440487620.0,Madeleine L'Engle,1973.0,A Wind in the Door,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",eng,4.07,87277,93772,2139,1318,3499,18357,34396,36202,https://images.gr-assets.com/books/1327464177m/18130.jpg,https://images.gr-assets.com/books/1327464177s/18130.jpg,0
1210,77390,77390,63845,203,553213148,9780553213140.0,L.M. Montgomery,1909.0,Anne of Avonlea,"Anne of Avonlea (Anne of Green Gables, #2)",en-US,4.21,99918,108145,3004,736,2515,17508,39849,47537,https://images.gr-assets.com/books/1305545757m/77390.jpg,https://images.gr-assets.com/books/1305545757s/77390.jpg,0
1211,824204,824204,258562,90,448405202,9780448405210.0,"Watty Piper, Doris Hauman, George Hauman",1930.0,The Little Engine That Could,The Little Engine That Could,en-US,4.15,82102,83488,1033,1585,4152,15526,21390,40835,https://images.gr-assets.com/books/1352736875m/824204.jpg,https://images.gr-assets.com/books/1352736875s/824204.jpg,0
1222,138959,138959,2884160,88,64400565,9780064400560.0,"E.B. White, Garth Williams",1945.0,Stuart Little,Stuart Little,en-US,3.88,89033,90474,2012,1571,5851,23885,29647,29520,https://images.gr-assets.com/books/1347367311m/138959.jpg,https://images.gr-assets.com/books/1347367311s/138959.jpg,0
1225,131123,131123,1165972,75,64408639,9780064408640.0,"Lemony Snicket, Brett Helquist",2000.0,The Austere Academy,"The Austere Academy (A Series of Unfortunate Events, #5)",eng,3.97,99311,103396,2680,1005,4992,25048,37595,34756,https://images.gr-assets.com/books/1320706187m/131123.jpg,https://images.gr-assets.com/books/1320706187s/131123.jpg,0
1229,786256,786256,1316672,39,152802177,9780152802170.0,Janell Cannon,1993.0,Stellaluna,Stellaluna,en-US,4.22,87423,88403,1148,1330,3298,14442,24455,44878,https://images.gr-assets.com/books/1275583521m/786256.jpg,https://images.gr-assets.com/books/1275583521s/786256.jpg,0
1253,152380,152380,2768848,162,152058109,9780152058100.0,"P.L. Travers, Mary Shepard",1934.0,Mary Poppins,"Mary Poppins (Mary Poppins, #1)",en-US,4.05,82706,87604,3295,1382,4493,18678,27207,35844,https://images.gr-assets.com/books/1327947805m/152380.jpg,https://images.gr-assets.com/books/1327947805s/152380.jpg,0
1258,31456,31456,866909,116,141318309,9780141318300.0,"Roald Dahl, Quentin Blake",1980.0,The Twits,The Twits,eng,3.94,82458,90334,2733,1264,5201,22531,29859,31479,https://images.gr-assets.com/books/1406090629m/31456.jpg,https://images.gr-assets.com/books/1406090629s/31456.jpg,0
1266,310258,310258,51286,54,140501827,9780140501830.0,Ezra Jack Keats,1962.0,The Snowy Day,The Snowy Day,eng,4.13,81914,82700,2282,1758,4170,15058,22324,39390,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1274,196970,196970,3043272,3,399231900,9780399231900.0,"Clement C. Moore, Jan Brett",1986.0,,The Night Before Christmas,en-US,4.36,81553,89843,1509,965,2473,12073,21977,52355,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1279,13083,13083,817164,59,440421705,9780440421700.0,Carl Hiaasen,2002.0,Hoot,Hoot,eng,3.81,75275,82386,3953,1487,5482,23106,29621,22690,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1287,147732,147732,142568,19,395401461,9780395401460.0,"Harry Allard, James  Marshall",1977.0,Miss Nelson Is Missing!,"Miss Nelson Is Missing! (Miss Nelson, #1)",eng,4.26,77206,77473,1048,840,2512,12582,21038,40501,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1293,83369,83369,80497,44,316057770,9780316057780.0,"Trenton Lee Stewart, Carson Ellis",2007.0,The Mysterious Benedict Society,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",en-US,4.14,87335,93495,8420,1236,3820,16158,32050,40231,https://images.gr-assets.com/books/1342715444m/83369.jpg,https://images.gr-assets.com/books/1342715444s/83369.jpg,0
1305,297249,297249,945340,56,807508527,9780807508530.0,"Gertrude Chandler Warner, L. Kate Deal",1942.0,The Boxcar Children,"The Boxcar Children (The Boxcar Children, #1)",en-US,4.09,92916,95943,2391,2080,4487,18904,27979,42493,https://images.gr-assets.com/books/1173489650m/297249.jpg,https://images.gr-assets.com/books/1173489650s/297249.jpg,0
1348,7779,7779,933973,37,679800034,9780679800030.0,Dr. Seuss,1954.0,Horton Hears a Who!,Horton Hears a Who!,eng,4.16,80883,83229,1122,1149,3284,15440,24307,39049,https://images.gr-assets.com/books/1327924655m/7779.jpg,https://images.gr-assets.com/books/1327924655s/7779.jpg,0
1369,368468,368468,358453,51,385323069,9780385323060.0,Christopher Paul Curtis,1999.0,"Bud, Not Buddy","Bud, Not Buddy",eng,3.89,73000,75420,4032,1872,5221,17604,25451,25272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1373,125404,125404,824446,64,7148984,9780007148980.0,Lynne Reid Banks,1980.0,The Indian in the Cupboard,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",eng,3.89,77046,82416,1786,1461,4629,21436,28771,26119,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1376,7823678,7823678,10867827,71,810984911,9780810984910.0,Jeff Kinney,2010.0,The Ugly Truth,"The Ugly Truth (Diary of a Wimpy Kid, #5)",en-US,4.16,68701,72534,3395,1450,3520,12626,19330,35608,https://images.gr-assets.com/books/1332046095m/7823678.jpg,https://images.gr-assets.com/books/1332046095s/7823678.jpg,0
1383,15779,15779,1215581,34,747571775,9780747571770.0,"Louis Sachar, Adam McCauley",1978.0,,Sideways Stories from Wayside School (Wayside School #1),eng,4.14,74121,78027,1973,1258,3088,14298,24342,35041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1402,407429,407429,1814587,13,067084487X,9780670844880.0,"Jon Scieszka, Lane Smith",1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,The Stinky Cheese Man and Other Fairly Stupid Tales,eng,4.2,78487,79128,1894,1304,3111,13104,22685,38924,https://images.gr-assets.com/books/1488588399m/407429.jpg,https://images.gr-assets.com/books/1488588399s/407429.jpg,0
1431,7996,7996,486980,86,1862301387,9781862301380.0,Brian Jacques,1986.0,Redwall,"Redwall (Redwall, #1)",eng,4.11,73918,81764,2889,1120,2911,15209,29384,33140,https://images.gr-assets.com/books/1327877368m/7996.jpg,https://images.gr-assets.com/books/1327877368s/7996.jpg,0
1447,29291,29291,103828,62,670035386,9780670035380.0,Robert McCloskey,1941.0,Make Way for Ducklings,Make Way for Ducklings,,4.21,70704,72105,1271,1398,2784,11683,19309,36931,https://images.gr-assets.com/books/1362580777m/29291.jpg,https://images.gr-assets.com/books/1362580777s/29291.jpg,0
1469,774001,774001,888927,36,64441555,9780064441550.0,"Peggy Parish, Fritz Siebel",1963.0,Amelia Bedelia,Amelia Bedelia  (Amelia Bedelia #1),eng,4.15,72329,72884,831,1342,3136,13872,19635,34899,https://images.gr-assets.com/books/1353400157m/774001.jpg,https://images.gr-assets.com/books/1353400157s/774001.jpg,0
1478,775597,775597,954532,56,64431436,9780064431440.0,Esphyr Slobodkina,1938.0,"Caps for sale: a tale of a peddler, some monkeys and their monkey business","Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business",eng,4.12,72504,73190,1130,1058,3562,14486,20187,33897,https://images.gr-assets.com/books/1348541342m/775597.jpg,https://images.gr-assets.com/books/1348541342s/775597.jpg,0
1488,460548,460548,887311,36,394800206,9780394800200.0,P.D. Eastman,1961.0,"Go, Dog. Go!","Go, Dog. Go!",eng,4.08,66360,67112,1307,1373,4030,13995,16365,31349,https://images.gr-assets.com/books/1333578440m/460548.jpg,https://images.gr-assets.com/books/1333578440s/460548.jpg,0
1489,7882,7882,1402758,87,60885408,9780060885400.0,"Laura Ingalls Wilder, Garth Williams",1937.0,,"On the Banks of Plum Creek  (Little House, #4)",,4.19,74666,80381,1250,834,2109,14330,27057,36051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1493,130580,130580,2686896,58,60935472,9780060935470.0,Fred Gipson,1956.0,Old Yeller,"Old Yeller (Old Yeller, #1)",en-US,4.06,69815,72061,1646,1289,3193,14512,23807,29260,https://images.gr-assets.com/books/1327940112m/130580.jpg,https://images.gr-assets.com/books/1327940112s/130580.jpg,0
1497,348573,348573,802336,90,152047379,9780152047380.0,"Mary Norton, Beth Krush, Joe Krush",1952.0,The Borrowers Afield,"The Borrowers (The Borrowers, #1)",,4.02,74820,77076,1403,923,3165,17625,26927,28436,https://images.gr-assets.com/books/1308945559m/348573.jpg,https://images.gr-assets.com/books/1308945559s/348573.jpg,0
1530,77276,77276,1196024,20,440401585,9780440401580.0,Madeleine L'Engle,1978.0,A Swiftly Tilting Planet,"A Swiftly Tilting Planet (A Wrinkle in Time Quintet, #3)",eng,4.13,75851,80918,1477,891,2666,15130,28633,33598,https://images.gr-assets.com/books/1327465278m/77276.jpg,https://images.gr-assets.com/books/1327465278s/77276.jpg,0
1545,776407,776407,3244521,146,525444440,9780525444440.0,"A.A. Milne, Ernest H. Shepard",1928.0,The House at Pooh Corner,"The House at Pooh Corner (Winnie-the-Pooh, #2)",en-US,4.36,69102,71538,866,689,1444,9318,20394,39693,https://images.gr-assets.com/books/1348195621m/776407.jpg,https://images.gr-assets.com/books/1348195621s/776407.jpg,0
1548,537296,537296,1231880,49,64440206,9780064440200.0,Arnold Lobel,1970.0,Frog and Toad Are Friends,"Frog and Toad Are Friends (Frog and Toad, #1)",eng,4.18,70119,70705,1010,1041,2915,12966,19278,34505,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1558,6609765,6609765,6803732,41,141697170X,9781416971700.0,Sharon M. Draper,2010.0,Out of My Mind,Out of My Mind,en-US,4.37,63756,69573,10058,547,1483,7956,21472,38115,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1590,91244,91244,933852,51,192750968,9780192750970.0,Beverly Cleary,1955.0,Beezus and Ramona,"Beezus and Ramona (Ramona, #1)",,3.97,75987,79139,1477,1553,3774,18481,27259,28072,https://images.gr-assets.com/books/1408924681m/91244.jpg,https://images.gr-assets.com/books/1408924681s/91244.jpg,0
1603,773951,773951,484402,78,670674249,9780670674240.0,"Munro Leaf, Robert Lawson",1936.0,The Story of Ferdinand,The Story of Ferdinand,,4.35,70961,72547,1216,925,1842,9512,18694,41574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1632,967494,967494,952391,34,039921920X,9780399219210.0,Jan Brett,1929.0,РУКАВИЧКА: Українська народна казка,The Mitten,eng,4.23,66701,67185,968,732,2383,11271,18933,33866,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1635,766955,766955,434352,39,689832133,9780689832130.0,"Doreen Cronin, Betsy Lewin",1999.0,"Click, Clack, Moo: Cows That Type","Click, Clack, Moo: Cows That Type",eng,4.23,67171,67998,2220,1028,2671,10968,18473,34858,https://images.gr-assets.com/books/1423222939m/766955.jpg,https://images.gr-assets.com/books/1423222939s/766955.jpg,0
1639,310146,310146,997358,51,380714752,9780380714760.0,Avi,1990.0,The True Confessions of Charlotte Doyle,The True Confessions of Charlotte Doyle,eng,3.81,67608,70206,2750,2052,5333,17956,23475,21390,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1648,505304,505304,493345,39,307021343,9780307021340.0,"Janette Sebring Lowrey, Gustaf Tenggren",1942.0,The Poky Little Puppy (a Little Golden Book),The Poky Little Puppy (A Little Golden Book),eng,4.08,62571,63754,707,1261,3654,13263,15823,29753,https://images.gr-assets.com/books/1320424154m/505304.jpg,https://images.gr-assets.com/books/1320424154s/505304.jpg,0
